CustomerID,Country,Total_revenue,Orders
15619,"United Kingdom",1345.60,12
15620,"United Kingdom",6941.32,440
15621,"United Kingdom",8872.84,88
15622,"United Kingdom",18066.52,880
15623,"United Kingdom",1263.52,80
15624,"United Kingdom",2709.64,156
15625,"United Kingdom",6342.24,268
15626,"United Kingdom",2703.20,196
15628,"United Kingdom",13021.20,688
15630,"United Kingdom",4979.40,252
15632,"United Kingdom",14835.64,756
15634,"United Kingdom",1034.20,64
15636,"United Kingdom",3730.24,120
15637,"United Kingdom",952.84,64
15639,"United Kingdom",1905.08,108
15640,"United Kingdom",56849.16,2188
15641,"United Kingdom",8054.16,508
15643,"United Kingdom",3381.00,156
15644,"United Kingdom",3546.44,1016
15645,"United Kingdom",3069.64,236
15646,"United Kingdom",2201.56,173
15648,"United Kingdom",3171.80,128
15649,"United Kingdom",3264.00,8
15651,"United Kingdom",2886.80,140
15652,"United Kingdom",1639.16,104
15653,"United Kingdom",3509.76,24
15654,"United Kingdom",3690.12,84
15655,"United Kingdom",2355.08,144
15656,"United Kingdom",3905.28,248
15657,"United Kingdom",120.00,4
15658,"United Kingdom",4765.60,226
15659,"United Kingdom",1357.80,48
15660,"United Kingdom",7847.96,440
15661,"United Kingdom",1239.20,20
15663,"United Kingdom",552.56,36
15664,"United Kingdom",1545.72,68
15665,"United Kingdom",9746.04,504
15667,"United Kingdom",1302.72,60
15668,"United Kingdom",610.56,8
15669,"United Kingdom",2975.36,144
15670,"United Kingdom",733.00,52
15671,"United Kingdom",11158.92,336
15673,"United Kingdom",13109.84,696
15674,"United Kingdom",11299.12,532
15675,"United Kingdom",1504.16,96
15676,"United Kingdom",15745.80,908
15677,"United Kingdom",3007.32,152
15678,"United Kingdom",1410.80,48
15679,"United Kingdom",3484.92,464
15680,"United Kingdom",6444.44,372
15681,"United Kingdom",5952.40,224
15683,"United Kingdom",1020.60,52
15687,"United Kingdom",12848.00,708
15689,"United Kingdom",1016.40,36
15690,"United Kingdom",1222.56,88
15691,"United Kingdom",914.40,12
15692,"United Kingdom",834.96,52
15694,"United Kingdom",28260.64,342
15695,"United Kingdom",1639.92,88
15696,"United Kingdom",12535.68,784
15699,"United Kingdom",1469.40,84
15700,"United Kingdom",3074.92,372
15701,"United Kingdom",6736.64,1020
15703,"United Kingdom",846.00,20
15704,"United Kingdom",12129.20,544
15705,"United Kingdom",572.40,24
15706,"United Kingdom",4563.04,236
15707,"United Kingdom",4185.12,948
15708,"United Kingdom",16202.49,1379
15709,"United Kingdom",634.76,28
15712,"United Kingdom",4719.44,236
15713,"United Kingdom",2140.56,104
15714,"United Kingdom",1476.24,148
15716,"United Kingdom",5603.90,558
15717,"United Kingdom",742.80,32
15719,"United Kingdom",24163.36,4304
15720,"United Kingdom",2903.68,592
15721,"United Kingdom",2598.92,432
15722,"United Kingdom",10146.00,296
15723,"United Kingdom",839.40,168
15724,"United Kingdom",933.00,48
15725,"United Kingdom",1887.28,148
15727,"United Kingdom",24322.32,1392
15729,"United Kingdom",340.00,20
15730,"United Kingdom",5516.92,344
15732,"United Kingdom",1380.58,65
15733,"United Kingdom",649.20,40
15734,"United Kingdom",6576.00,140
15737,"United Kingdom",5481.92,332
15738,"United Kingdom",20679.91,759
15739,"United Kingdom",2310.08,48
15740,"United Kingdom",685.92,40
15743,"United Kingdom",3459.44,384
15744,"United Kingdom",139.20,12
15745,"United Kingdom",4792.56,276
15746,"United Kingdom",795.32,116
15747,"United Kingdom",4424.92,416
15748,"United Kingdom",675.04,100
15749,"United Kingdom",244671.20,56
15750,"United Kingdom",10568.52,1264
15752,"United Kingdom",12185.89,1811
15753,"United Kingdom",316.80,4
15754,"United Kingdom",1935.08,116
15755,"United Kingdom",11332.04,656
15756,"United Kingdom",2402.52,892
15757,"United Kingdom",3228.28,204
15758,"United Kingdom",821.00,36
15759,"United Kingdom",1012.16,28
15762,"United Kingdom",2763.60,176
15763,"United Kingdom",4520.08,256
15764,"United Kingdom",14433.28,804
15766,"United Kingdom",1353.84,48
15768,"United Kingdom",2770.52,124
15769,"United Kingdom",255912.76,601
15773,"United Kingdom",2665.12,44
15774,"United Kingdom",1185.40,112
15775,"United Kingdom",490.40,32
15776,"United Kingdom",1105.08,84
15777,"United Kingdom",4902.44,96
15780,"United Kingdom",2116.00,124
15781,"United Kingdom",1441.84,84
15782,"United Kingdom",13696.96,232
15783,"United Kingdom",1165.20,68
15785,"United Kingdom",12227.56,396
15786,"United Kingdom",23361.64,1228
15787,"United Kingdom",4295.00,940
15789,"United Kingdom",1466.40,104
15790,"United Kingdom",928.96,148
15791,"United Kingdom",7801.40,360
15793,"United Kingdom",5452.20,68
15795,"United Kingdom",2572.84,176
15796,"United Kingdom",11949.08,600
15797,"United Kingdom",9808.80,36
15799,"United Kingdom",4075.60,460
15800,"United Kingdom",2994.32,508
15801,"United Kingdom",4848.40,292
15802,"United Kingdom",1805.68,4
15803,"United Kingdom",2384.00,44
15804,"United Kingdom",18447.16,1136
15805,"United Kingdom",24367.56,1332
15806,"United Kingdom",3455.12,128
15807,"United Kingdom",4453.84,228
15808,"United Kingdom",17484.33,935
15809,"United Kingdom",2276.68,156
15810,"United Kingdom",6397.12,404
15811,"United Kingdom",9632.16,572
15812,"United Kingdom",8762.76,208
15813,"United Kingdom",5439.44,172
15814,"United Kingdom",8395.32,308
15815,"United Kingdom",8402.40,196
15819,"United Kingdom",8251.24,528
15820,"United Kingdom",827.92,68
15821,"United Kingdom",3328.20,352
15822,"United Kingdom",3885.08,140
15823,"United Kingdom",75.00,5
15825,"United Kingdom",2131.76,80
15826,"United Kingdom",8039.80,328
15827,"United Kingdom",8523.51,536
15829,"United Kingdom",2597.36,208
15830,"United Kingdom",2614.80,172
15831,"United Kingdom",3475.84,300
15832,"United Kingdom",3387.96,220
15834,"United Kingdom",10007.80,1204
15835,"United Kingdom",4159.56,220
15836,"United Kingdom",608.88,44
15837,"United Kingdom",1981.92,124
15838,"United Kingdom",147698.40,740
15839,"United Kingdom",4598.84,272
15840,"United Kingdom",1463.04,112
15841,"United Kingdom",5613.36,200
15843,"United Kingdom",475.80,32
15844,"United Kingdom",563.76,48
15845,"United Kingdom",15728.00,596
15847,"United Kingdom",1557.08,88
15850,"United Kingdom",1008.60,412
15852,"United Kingdom",901.44,100
15853,"United Kingdom",488.20,136
15854,"United Kingdom",13268.20,604
15855,"United Kingdom",3019.56,336
15856,"United Kingdom",79452.20,2848
15857,"United Kingdom",1567.20,64
15858,"United Kingdom",6161.88,820
15860,"United Kingdom",4571.84,664
15861,"United Kingdom",14788.76,2468
15862,"United Kingdom",3986.71,700
15863,"United Kingdom",302.16,80
15864,"United Kingdom",9386.88,92
15865,"United Kingdom",4010.20,188
15866,"United Kingdom",944.72,192
15867,"United Kingdom",16674.70,2002
15869,"United Kingdom",693.16,68
15870,"United Kingdom",1477.16,320
15872,"United Kingdom",1840.08,608
15874,"United Kingdom",18168.32,500
15877,"United Kingdom",2147.48,564
15880,"United Kingdom",1759.90,545
15881,"United Kingdom",2022.56,120
15882,"United Kingdom",2389.44,100
15883,"United Kingdom",1681.12,208
15885,"United Kingdom",1517.40,72
15886,"United Kingdom",724.36,48
15888,"United Kingdom",698.84,56
15889,"United Kingdom",1834.28,380
15891,"United Kingdom",2132.08,252
15894,"United Kingdom",1221.44,212
15895,"United Kingdom",731.68,48
15897,"United Kingdom",888.20,96
15898,"United Kingdom",7721.92,372
15899,"United Kingdom",264.60,20
15900,"United Kingdom",1487.48,228
15901,"United Kingdom",1642.16,524
15903,"United Kingdom",22047.84,308
15904,"United Kingdom",812.92,148
15906,"United Kingdom",7154.20,664
15907,"United Kingdom",4622.88,1088
15909,"United Kingdom",767.76,28
15910,"United Kingdom",5626.80,1180
15912,"United Kingdom",1099.28,84
15916,"United Kingdom",6297.16,644
15917,"United Kingdom",516.20,52
15918,"United Kingdom",1350.12,164
15919,"United Kingdom",2731.64,624
15920,"United Kingdom",737.40,252
15921,"United Kingdom",1411.92,104
15922,"United Kingdom",1847.50,55
15923,"United Kingdom",635.40,105
15925,"United Kingdom",828.60,48
15930,"United Kingdom",2148.72,108
15932,"United Kingdom",11418.44,500
15933,"United Kingdom",4835.76,324
15935,"United Kingdom",1667.44,48
15937,"United Kingdom",581.40,28
15938,"United Kingdom",2300.32,96
15939,"United Kingdom",25832.84,324
15940,"United Kingdom",143.20,4
15942,"United Kingdom",1349.76,56
15944,"United Kingdom",1300.40,24
15945,"United Kingdom",724.00,8
15947,"United Kingdom",6974.56,120
15948,"United Kingdom",4506.16,276
15949,"United Kingdom",1691.28,84
15950,"United Kingdom",8715.68,472
15951,"United Kingdom",3157.88,180
15952,"United Kingdom",4166.60,424
15953,"United Kingdom",9125.68,448
15955,"United Kingdom",23624.62,929
15957,"United Kingdom",1770.76,180
15958,"United Kingdom",417.40,28
15963,"United Kingdom",2207.64,132
15965,"United Kingdom",4067.00,568
15967,"United Kingdom",1766.32,352
15969,"United Kingdom",3031.60,92
15970,"United Kingdom",2185.20,68
15971,"United Kingdom",19631.40,144
15973,"United Kingdom",1231.28,16
15974,"United Kingdom",15211.88,772
15975,"United Kingdom",1747.44,112
15976,"United Kingdom",2087.60,452
15977,"United Kingdom",4550.08,280
15978,"United Kingdom",5128.72,224
15980,"United Kingdom",10966.16,200
15981,"United Kingdom",16248.32,460
15983,"United Kingdom",6367.37,488
15984,"United Kingdom",13083.72,1216
15985,"United Kingdom",4773.68,156
15986,"United Kingdom",769.44,64
15987,"United Kingdom",6066.04,616
15988,"United Kingdom",848.72,132
15990,"United Kingdom",4030.04,256
15992,"United Kingdom",167.96,12
15993,"United Kingdom",12157.68,2396
15994,"United Kingdom",1786.28,156
15996,"United Kingdom",4486.76,544
15998,"United Kingdom",13636.84,2192
16000,"United Kingdom",52997.20,40
16003,"United Kingdom",12372.08,500
16005,"United Kingdom",2742.60,964
16006,"United Kingdom",486.24,40
16007,"United Kingdom",7843.40,1740
16008,"United Kingdom",2033.12,136
16009,"United Kingdom",4128.04,376
16010,"United Kingdom",1985.28,400
16011,"United Kingdom",16217.16,1016
16012,"United Kingdom",5791.60,404
16013,"United Kingdom",212017.20,661
16014,"United Kingdom",2854.32,628
16015,"United Kingdom",3118.92,804
16016,"United Kingdom",6556.36,1012
16017,"United Kingdom",998.76,144
16018,"United Kingdom",1878.40,128
16019,"United Kingdom",16210.36,692
16020,"United Kingdom",3659.64,200
16022,"United Kingdom",2763.92,340
16023,"United Kingdom",3048.84,420
16024,"United Kingdom",1113.16,268
16025,"United Kingdom",2046.64,128
16026,"United Kingdom",991.16,136
16027,"United Kingdom",4043.76,68
16029,"United Kingdom",338766.12,1018
16030,"United Kingdom",1357.96,120
16031,"United Kingdom",2375.76,424
16033,"United Kingdom",38916.64,5014
16034,"United Kingdom",1791.60,92
16036,"United Kingdom",3377.68,240
16037,"United Kingdom",4154.08,180
16038,"United Kingdom",2227.44,116
16040,"United Kingdom",5701.40,284
16041,"United Kingdom",14579.20,28
16042,"United Kingdom",5047.48,300
16043,"United Kingdom",3771.16,184
16045,"United Kingdom",5710.80,360
16048,"United Kingdom",1534.20,45
16049,"United Kingdom",4771.48,1336
16050,"United Kingdom",651.20,44
16052,"United Kingdom",1630.44,156
16053,"United Kingdom",7738.96,424
16054,"United Kingdom",3693.20,316
16055,"United Kingdom",539.20,32
16056,"United Kingdom",3022.64,308
16057,"United Kingdom",10445.68,564
16059,"United Kingdom",6478.44,788
16062,"United Kingdom",5272.60,300
16063,"United Kingdom",1341.28,92
16065,"United Kingdom",1612.16,312
16066,"United Kingdom",6140.20,416
16070,"United Kingdom",3515.40,140
16071,"United Kingdom",1375.76,88
16072,"United Kingdom",2532.88,100
16073,"United Kingdom",489.60,4
16076,"United Kingdom",9274.04,548
16078,"United Kingdom",633.60,8
16079,"United Kingdom",5897.60,92
16080,"United Kingdom",902.64,44
16081,"United Kingdom",12731.60,996
16083,"United Kingdom",6828.08,148
16084,"United Kingdom",1764.72,156
16085,"United Kingdom",4486.92,736
16086,"United Kingdom",4676.96,164
16091,"United Kingdom",1545.44,88
16092,"United Kingdom",3650.64,228
16093,"United Kingdom",68.00,4
16094,"United Kingdom",5035.60,300
16096,"United Kingdom",1600.88,56
16097,"United Kingdom",740.20,40
16098,"United Kingdom",8888.80,296
16099,"United Kingdom",3010.80,160
16101,"United Kingdom",6218.76,364
16102,"United Kingdom",8038.16,252
16103,"United Kingdom",5935.04,200
16104,"United Kingdom",1407.04,144
16105,"United Kingdom",1398.24,56
16106,"United Kingdom",486.64,28
16107,"United Kingdom",14832.64,140
16108,"United Kingdom",3734.80,212
16109,"United Kingdom",2692.32,76
16110,"United Kingdom",5774.04,1556
16112,"United Kingdom",782.96,64
16113,"United Kingdom",786.72,140
16114,"United Kingdom",593.40,36
16115,"United Kingdom",7407.56,1228
16116,"United Kingdom",2673.36,148
16117,"United Kingdom",1049.04,128
16119,"United Kingdom",1693.44,64
16120,"United Kingdom",5378.16,124
16121,"United Kingdom",4146.52,1008
16122,"United Kingdom",3035.28,168
16123,"United Kingdom",1231.12,64
16124,"United Kingdom",1267.20,52
16125,"United Kingdom",1299.00,56
16126,"United Kingdom",28853.68,532
16127,"United Kingdom",2758.20,168
16128,"United Kingdom",8620.08,420
16131,"United Kingdom",14918.96,328
16133,"United Kingdom",66142.44,1528
16134,"United Kingdom",2789.48,152
16135,"United Kingdom",2070.20,84
16136,"United Kingdom",3287.28,168
16139,"United Kingdom",3532.84,172
16140,"United Kingdom",3094.46,151
16141,"United Kingdom",2724.00,128
16142,"United Kingdom",2207.36,152
16143,"United Kingdom",11434.04,556
16144,"United Kingdom",700.80,4
16145,"United Kingdom",18869.12,1104
16146,"United Kingdom",3219.72,120
16147,"United Kingdom",1671.60,96
16148,"United Kingdom",610.56,8
16149,"United Kingdom",1122.08,72
16150,"United Kingdom",9096.50,522
16152,"United Kingdom",8155.76,132
16153,"United Kingdom",8504.00,400
16156,"United Kingdom",14099.96,584
16157,"United Kingdom",2865.08,80
16159,"United Kingdom",1525.60,64
16160,"United Kingdom",5764.24,112
16161,"United Kingdom",26089.52,2152
16162,"United Kingdom",149.60,8
16163,"United Kingdom",3426.40,24
16164,"United Kingdom",4475.60,168
16168,"United Kingdom",16583.56,423
16169,"United Kingdom",8965.32,428
16170,"United Kingdom",8293.96,552
16171,"United Kingdom",492.00,20
16172,"United Kingdom",5314.20,316
16173,"United Kingdom",6736.88,396
16174,"United Kingdom",4104.20,96
16175,"United Kingdom",4740.76,260
16177,"United Kingdom",1453.60,68
16178,"United Kingdom",1101.20,48
16179,"United Kingdom",1029.72,52
16180,"United Kingdom",52743.72,780
16181,"United Kingdom",1222.16,44
16182,"United Kingdom",36270.60,140
16183,"United Kingdom",1354.84,60
16184,"United Kingdom",5199.96,204
16185,"United Kingdom",2363.24,140
16186,"United Kingdom",21154.78,1154
16187,"United Kingdom",30151.32,1276
16188,"United Kingdom",4260.00,288
16189,"United Kingdom",1045.52,56
16190,"United Kingdom",1001.92,28
16191,"United Kingdom",23064.64,600
16193,"United Kingdom",1392.20,84
16198,"United Kingdom",1842.72,64
16200,"United Kingdom",4878.00,788
16201,"United Kingdom",8986.28,524
16202,"United Kingdom",1461.08,72
16203,"United Kingdom",2873.50,167
16204,"United Kingdom",1765.24,256
16205,"United Kingdom",3388.28,468
16206,"United Kingdom",2304.44,276
16207,"United Kingdom",1864.32,84
16208,"United Kingdom",3002.04,292
16209,"United Kingdom",10054.96,208
16210,"United Kingdom",91320.50,584
16211,"United Kingdom",2426.88,100
16212,"United Kingdom",3029.12,184
16213,"United Kingdom",636.00,24
16214,"United Kingdom",4251.00,176
16215,"United Kingdom",1157.40,68
16216,"United Kingdom",3717.72,152
16217,"United Kingdom",1217.00,60
16218,"United Kingdom",18158.72,470
16221,"United Kingdom",3721.00,424
16222,"United Kingdom",3593.88,572
16224,"United Kingdom",5428.80,396
16225,"United Kingdom",4671.24,580
16226,"United Kingdom",1140.48,36
16227,"United Kingdom",1256.88,24
16229,"United Kingdom",4743.80,216
16230,"United Kingdom",2787.40,176
16232,"United Kingdom",4692.52,172
16233,"United Kingdom",2146.72,88
16235,"United Kingdom",4046.04,208
16236,"United Kingdom",2147.60,100
16239,"United Kingdom",1656.80,76
16240,"United Kingdom",15971.60,612
16241,"United Kingdom",12253.77,3000
16242,"United Kingdom",17878.12,1364
16243,"United Kingdom",1740.00,220
16244,"United Kingdom",7365.63,437
16245,"United Kingdom",5780.04,368
16247,"United Kingdom",653.92,76
16248,"United Kingdom",611.76,28
16249,"United Kingdom",7590.28,292
16250,"United Kingdom",1865.50,114
16253,"United Kingdom",16303.44,532
16255,"United Kingdom",12300.44,1224
16256,"United Kingdom",3009.72,52
16257,"United Kingdom",187.80,8
16258,"United Kingdom",23724.28,616
16260,"United Kingdom",4320.60,76
16261,"United Kingdom",3106.00,524
16265,"United Kingdom",24005.96,1132
16266,"United Kingdom",3959.56,272
16268,"United Kingdom",2795.40,192
16270,"United Kingdom",4564.96,216
16271,"United Kingdom",7773.56,624
16272,"United Kingdom",1730.00,104
16274,"United Kingdom",1806.50,345
16275,"United Kingdom",2493.48,144
16276,"United Kingdom",3302.40,28
16278,"United Kingdom",2265.52,92
16279,"United Kingdom",6977.80,492
16281,"United Kingdom",11620.24,84
16282,"United Kingdom",814.80,52
16283,"United Kingdom",7162.84,744
16284,"United Kingdom",3950.60,500
16287,"United Kingdom",570.00,32
16292,"United Kingdom",1425.00,80
16293,"United Kingdom",10642.32,564
16295,"United Kingdom",5367.00,320
16297,"United Kingdom",1270.00,84
16298,"United Kingdom",2588.56,120
16302,"United Kingdom",1154.08,56
16303,"United Kingdom",23277.32,692
16305,"United Kingdom",1809.28,108
16306,"United Kingdom",2529.08,164
16308,"United Kingdom",10240.00,16
16309,"United Kingdom",2826.28,168
16311,"United Kingdom",2729.84,160
16313,"United Kingdom",1096.60,64
16315,"United Kingdom",973.28,60
16316,"United Kingdom",12678.84,656
16317,"United Kingdom",6481.88,324
16318,"United Kingdom",1402.60,80
16319,"United Kingdom",2188.80,16
16320,"Unspecified",5224.24,280
16321,"Australia",1565.40,52
16322,"United Kingdom",1416.60,160
16323,"United Kingdom",830.00,4
16324,"United Kingdom",1922.32,508
16325,"United Kingdom",2495.76,76
16326,"United Kingdom",13679.04,1416
16327,"United Kingdom",17749.03,1485
16330,"United Kingdom",1074.44,172
16332,"United Kingdom",7273.80,680
16333,"United Kingdom",106507.20,180
16337,"United Kingdom",604.20,40
16338,"United Kingdom",1025.60,52
16339,"United Kingdom",439.80,80
16340,"United Kingdom",2367.56,668
16341,"United Kingdom",8791.24,344
16342,"United Kingdom",1636.84,76
16343,"United Kingdom",1687.12,208
16344,"United Kingdom",404.40,8
16345,"United Kingdom",2927.80,192
16347,"United Kingdom",4141.48,444
16348,"United Kingdom",5999.60,960
16349,"United Kingdom",214.00,36
16350,"United Kingdom",4957.88,248
16351,"United Kingdom",681.60,36
16352,"United Kingdom",2100.16,116
16353,"United Kingdom",27294.44,393
16354,"United Kingdom",1825.20,172
16356,"United Kingdom",950.28,140
16357,"United Kingdom",2855.12,152
16358,"United Kingdom",9412.08,504
16359,"United Kingdom",7517.96,288
16360,"United Kingdom",16464.12,3024
16361,"United Kingdom",3862.04,452
16362,"United Kingdom",3622.52,384
16363,"United Kingdom",497.44,24
16364,"United Kingdom",3320.76,244
16365,"United Kingdom",6652.88,240
16366,"United Kingdom",1492.80,80
16367,"United Kingdom",3958.56,592
16368,"United Kingdom",2006.52,312
16369,"United Kingdom",6853.44,524
16370,"United Kingdom",5953.24,984
16372,"United Kingdom",1580.12,412
16374,"United Kingdom",1974.32,456
16376,"United Kingdom",4429.48,564
16377,"United Kingdom",2704.80,20
16378,"United Kingdom",1492.60,96
16379,"United Kingdom",9930.48,484
16380,"United Kingdom",7347.00,136
16383,"United Kingdom",2933.24,444
16384,"United Kingdom",2618.40,148
16385,"United Kingdom",2520.36,276
16386,"United Kingdom",1576.48,412
16387,"United Kingdom",377.44,16
16389,"United Kingdom",5833.56,140
16392,"United Kingdom",1020.16,200
16393,"United Kingdom",14797.88,1544
16394,"United Kingdom",6505.04,352
16395,"United Kingdom",6390.40,900
16398,"United Kingdom",7933.80,368
16399,"United Kingdom",1896.08,328
16400,"United Kingdom",1314.32,128
16401,"United Kingdom",23386.96,904
16402,"United Kingdom",1504.70,317
16403,"United Kingdom",836.00,48
16404,"United Kingdom",2188.20,116
16405,"United Kingdom",669.00,20
16406,"United Kingdom",704.48,260
16407,"United Kingdom",10298.56,812
16409,"United Kingdom",9880.80,1080
16411,"United Kingdom",1065.10,206
16412,"United Kingdom",766.16,168
16413,"United Kingdom",1129.20,132
16414,"United Kingdom",565.00,32
16415,"United Kingdom",878.24,232
16416,"United Kingdom",4640.96,312
16418,"United Kingdom",2934.80,448
16419,"United Kingdom",4045.32,216
16422,"United Kingdom",139414.40,1488
16423,"United Kingdom",1453.84,76
16424,"United Kingdom",776.64,28
16425,"United Kingdom",1210.80,84
16426,"United Kingdom",8451.36,1624
16427,"United Kingdom",1114.24,40
16429,"United Kingdom",1138.20,8
16430,"United Kingdom",1203.40,24
16431,"United Kingdom",2644.48,352
16432,"United Kingdom",1848.00,40
16433,"United Kingdom",737.04,68
16434,"United Kingdom",6902.16,492
16438,"United Kingdom",3483.60,572
16440,"United Kingdom",16350.68,1280
16441,"United Kingdom",1524.80,96
16442,"United Kingdom",2662.04,748
16444,"United Kingdom",3359.80,388
16445,"United Kingdom",1151.44,312
16446,"United Kingdom",673890.00,12
16447,"United Kingdom",1160.84,148
16448,"United Kingdom",1044.36,96
16449,"United Kingdom",3395.16,192
16450,"United Kingdom",1530.88,48
16451,"United Kingdom",1466.28,64
16454,"United Kingdom",27.60,8
16455,"United Kingdom",7976.42,435
16456,"United Kingdom",11017.88,519
16457,"United Kingdom",904.24,40
16458,"United Kingdom",17647.76,996
16460,"United Kingdom",3494.48,568
16461,"United Kingdom",605.68,132
16462,"United Kingdom",544.00,12
16463,"United Kingdom",6251.60,356
16464,"United Kingdom",5573.76,1000
16466,"United Kingdom",8427.44,716
16468,"United Kingdom",299.60,8
16469,"United Kingdom",2839.68,792
16470,"United Kingdom",3221.36,720
16471,"United Kingdom",955.80,56
16473,"United Kingdom",1437.64,84
16474,"United Kingdom",7819.52,1528
16475,"United Kingdom",2430.40,128
16477,"United Kingdom",11815.89,682
16478,"United Kingdom",1324.00,68
16479,"United Kingdom",1541.12,164
16480,"United Kingdom",4087.16,244
16482,"United Kingdom",882.48,72
16483,"United Kingdom",557.40,76
16484,"United Kingdom",1913.60,116
16485,"United Kingdom",1732.64,192
16488,"United Kingdom",2055.20,120
16491,"United Kingdom",3407.20,180
16493,"United Kingdom",5626.12,236
16494,"United Kingdom",3432.52,212
16495,"United Kingdom",2946.44,428
16496,"United Kingdom",6981.88,408
16497,"United Kingdom",13321.32,616
16498,"United Kingdom",403.88,60
16499,"United Kingdom",1502.60,80
16500,"United Kingdom",1672.80,48
16503,"United Kingdom",6383.60,372
16504,"United Kingdom",2039.60,380
16505,"United Kingdom",3110.40,16
16506,"United Kingdom",361.20,12
16509,"United Kingdom",1522.60,56
16510,"United Kingdom",1390.50,70
16511,"United Kingdom",4273.56,756
16513,"United Kingdom",4100.36,160
16515,"United Kingdom",6943.52,492
16516,"United Kingdom",406.80,24
16517,"United Kingdom",789.00,76
16518,"United Kingdom",2123.76,176
16519,"United Kingdom",860.32,52
16520,"United Kingdom",4689.08,692
16523,"United Kingdom",46837.16,1416
16525,"United Kingdom",54759.16,764
16526,"United Kingdom",1401.28,76
16527,"United Kingdom",1063.44,68
16528,"United Kingdom",977.64,68
16529,"United Kingdom",2250.80,140
16531,"United Kingdom",5084.20,316
16532,"United Kingdom",26995.20,16
16533,"United Kingdom",4647.44,752
16535,"United Kingdom",2633.12,136
16536,"United Kingdom",2468.76,248
16539,"United Kingdom",6344.43,223
16542,"United Kingdom",478.48,20
16545,"United Kingdom",1357.20,12
16546,"United Kingdom",4087.60,124
16549,"United Kingdom",19821.32,4440
16550,"United Kingdom",10416.88,1116
16551,"United Kingdom",3688.48,128
16552,"United Kingdom",2069.91,82
16553,"United Kingdom",25699.68,364
16554,"United Kingdom",4277.00,256
16555,"United Kingdom",1513.76,88
16556,"United Kingdom",15188.80,924
16557,"United Kingdom",1407.40,52
16558,"United Kingdom",37646.44,2048
16560,"United Kingdom",3840.44,256
16561,"United Kingdom",2197.48,132
16563,"United Kingdom",5172.64,92
16565,"United Kingdom",694.80,12
16566,"United Kingdom",2823.92,80
16567,"United Kingdom",3589.60,144
16569,"United Kingdom",622.80,32
16570,"United Kingdom",16492.56,564
16571,"United Kingdom",6295.16,376
16572,"United Kingdom",4664.56,264
16573,"United Kingdom",3029.00,196
16574,"United Kingdom",2093.76,124
16581,"United Kingdom",423.36,36
16582,"United Kingdom",1556.88,44
16583,"United Kingdom",1167.25,70
16584,"United Kingdom",3845.12,116
16586,"United Kingdom",3060.60,48
16587,"United Kingdom",947.40,56
16589,"United Kingdom",2019.36,144
16591,"United Kingdom",854.00,40
16592,"United Kingdom",18962.84,996
16593,"United Kingdom",1320.12,108
16594,"United Kingdom",725.92,216
16595,"United Kingdom",1623.84,384
16596,"United Kingdom",1291.80,60
16597,"United Kingdom",360.16,28
16598,"United Kingdom",580.20,40
16600,"United Kingdom",3320.08,252
16601,"United Kingdom",1010.80,128
16602,"United Kingdom",2797.16,144
16603,"United Kingdom",1979.88,140
16607,"United Kingdom",14619.44,760
16609,"United Kingdom",26788.24,1320
16610,"United Kingdom",419.04,32
16611,"United Kingdom",700.96,56
16612,"United Kingdom",5297.84,296
16613,"United Kingdom",2832.36,136
16614,"United Kingdom",2087.16,108
16616,"United Kingdom",2313.84,152
16617,"United Kingdom",1059.80,28
16618,"United Kingdom",12048.56,444
16619,"United Kingdom",1000.04,60
16620,"United Kingdom",715.84,36
16621,"United Kingdom",4456.00,144
16623,"United Kingdom",588.60,24
16624,"United Kingdom",3947.04,228
16625,"United Kingdom",1403.12,96
16626,"United Kingdom",19278.40,800
16627,"United Kingdom",1441.60,92
16628,"United Kingdom",9282.84,496
16629,"United Kingdom",1806.92,280
16633,"United Kingdom",12553.32,660
16634,"United Kingdom",1101.40,49
16637,"United Kingdom",5134.68,304
16638,"United Kingdom",6943.68,384
16639,"United Kingdom",5790.64,228
16641,"United Kingdom",924.40,48
16642,"United Kingdom",2897.68,144
16643,"United Kingdom",2194.04,120
16644,"United Kingdom",3530.48,264
16647,"United Kingdom",916.24,60
16648,"United Kingdom",1382.64,88
16650,"United Kingdom",2269.28,108
16652,"United Kingdom",31190.52,544
16653,"United Kingdom",5959.12,344
16654,"United Kingdom",2405.08,116
16655,"United Kingdom",16902.64,1124
16656,"United Kingdom",34503.20,292
16657,"United Kingdom",3924.80,876
16658,"United Kingdom",522.96,36
16659,"United Kingdom",156.48,8
16660,"United Kingdom",6164.88,92
16665,"United Kingdom",541.60,36
16666,"United Kingdom",522.96,136
16667,"United Kingdom",2280.52,212
16668,"United Kingdom",1505.76,104
16669,"United Kingdom",6296.72,716
16670,"United Kingdom",18136.00,1116
16671,"United Kingdom",6769.08,24
16672,"United Kingdom",33173.36,480
16674,"United Kingdom",1346.44,404
16676,"United Kingdom",7168.56,400
16678,"United Kingdom",14071.56,728
16679,"United Kingdom",519.00,12
16680,"United Kingdom",802.80,44
16681,"United Kingdom",8589.36,196
16682,"United Kingdom",4112.00,120
16684,"United Kingdom",295640.32,1188
16685,"United Kingdom",1328.88,256
16686,"United Kingdom",13414.08,2540
16688,"United Kingdom",6021.44,292
16689,"United Kingdom",1848.80,56
16690,"United Kingdom",1030.12,56
16692,"United Kingdom",5104.00,12
16693,"United Kingdom",2236.64,264
