ProductID,Product_name,units_sold,revenue,units_return,return_value
3701,"MINT DINER CLOCK",1500,12773.64,0,0.00
3526,"RED REFECTORY CLOCK ",1004,10046.36,0,0.00
2480,"VIP HOLIDAY PURSE",56,176.16,0,0.00
3510,"RIDGED BONNE JAM JAR T-LIGHT HOLDER",1144,1830.48,0,0.00
1408,"12 PENCILS TALL TUBE RED RETROSPOT",11015,9556.19,0,0.00
1400,"TEATIME PEN CASE & PENS",273,232.05,0,0.00
3528,"PINK DINER WALL CLOCK",1232,10999.40,0,0.00
3486,"DRAWER KNOB CRACKLE GLAZE GREEN",5408,9215.68,0,0.00
3538,"DOORKNOB CRACKED GLAZE GREEN",5408,9215.68,0,0.00
1788,"COLUMBIAN CANDLE ROUND",773,609.05,0,0.00
3460,"CHRISTMAS TABLE CANDLE SILVER SPIKE",6936,5997.52,0,0.00
3532,"CHRISTMAS TABLE SILVER CANDLE SPIKE",6936,5997.52,0,0.00
3366,"ZINC  STAR T-LIGHT HOLDER ",4912,5820.72,0,0.00
3382,"ZINC STAR T-LIGHT HOLDER ",4912,5820.72,0,0.00
3456,"CHRISTMAS STAR WISH LIST CHALKBOARD",14008,16571.68,0,0.00
2972,"NEW BAROQUE SMALL NECKLACE BLACK",20,168.56,0,0.00
2343,"GREEN SQUARE COMPACT MIRROR",524,814.04,0,0.00
3429,"BISCUIT TIN 50'S CHRISTMAS",8824,26863.72,0,0.00
3477,"BISCUIT TIN VINTAGE CHRISTMAS",6900,20353.80,0,0.00
3395,"LAUREL STAR ANTIQUE SILVER ",1720,2274.40,0,0.00
3018,"GLASS BEAD HOOP NECKLACE GREEN",16,135.28,0,0.00
3558,"GREEN CRYSTAL DROP EARRINGS",8,23.20,0,0.00
3410,"HEART T-LIGHT HOLDER WILLIE WINKIE",3876,6596.20,0,0.00
3487,"DRAWER KNOB CERAMIC RED",2880,4270.40,0,0.00
3255,"CINDERELLA CHANDELIER ",884,14870.24,0,0.00
3498,"DRAWER KNOB VINTAGE GLASS STAR",2228,4804.16,0,0.00
3131,"CROCHET BEAR RED/BLUE  KEYRING",88,145.20,0,0.00
3575,"BROWN VINTAGE VICTORIAN EARRINGS",8,23.20,0,0.00
3489,"GLASS APOTHECARY BOTTLE TONIC",3700,14712.44,0,0.00
2119,"BLACK FINE BEAD NECKLACE W TASSEL",24,141.76,0,0.00
3579,"PINK/BLUE STRING CURTAIN ",228,513.32,0,0.00
3214,"SMALL IVORY HEART WALL ORGANISER",4136,20876.40,0,0.00
3525,"IVORY REFECTORY CLOCK",852,8376.96,0,0.00
3583,"VINTAGE CHRISTMAS STOCKING ",9560,25952.80,0,0.00
3539,"DRAWER KNOB VINTAGE GLASS BALL",1400,3043.20,0,0.00
3569,"SET OF 6 TEA TIME BAKING CASES",19924,23952.20,0,0.00
3572,"SET OF 12 MINI LOAF BAKING CASES",24560,20313.72,0,0.00
3571,"SET OF 12 FAIRY CAKE BAKING CASES",33944,28007.96,0,0.00
3430,"ROUND STORAGE TIN VINTAGE LEAF",3744,6935.92,0,0.00
3434,"STORAGE TIN VINTAGE LEAF",3744,6935.92,0,0.00
3472,"CANNISTER VINTAGE LEAF DESIGN",3744,6935.92,0,0.00
3586,"PINK BEADS+HAND PHONE CHARM",8,19.68,0,0.00
3585,"AMBER BERTIE MOBILE PHONE CHARM",8,26.32,0,0.00
3570,"SET OF 6 SNACK LOAF BAKING CASES",17680,14524.20,0,0.00
2799,"RESIN BRACELET W PASTEL BEADS",16,79.20,0,0.00
3491,"TRANSPARENT ACRYLIC TAPE DISPENSER",160,170.32,0,0.00
3536,"LARGE APOTHECARY MEASURING JAR ",204,2448.64,0,0.00
3595,"AMBER 3 BEAD DROP EARRINGS",32,92.80,0,0.00
3605,"WHITE STONE/CRYSTAL EARRINGS",24,70.00,0,0.00
3391,"JINGLE BELL HEART ANTIQUE SILVER",14268,28178.56,0,0.00
3399,"LAUREL HEART ANTIQUE SILVER",5236,6455.28,0,0.00
3400,"CHERUB HEART DECORATION SILVER ",5424,4708.00,0,0.00
3610," DOLLY GIRL BEAKER",9820,11565.00,0,0.00
3609,"SPACEBOY BEAKER",10528,12469.36,0,0.00
2712,"GLASS BEAD HOOP EARRINGS AMETHYST",36,113.60,0,0.00
3573,"SET 40 HEART SHAPE PETIT FOUR CASES",17212,27168.92,0,0.00
3611,"I LOVE LONDON BEAKER",3440,4309.20,0,0.00
3588,"VINTAGE CHRISTMAS GIFT SACK",5696,23873.20,0,0.00
3488,"DRAWER KNOB CERAMIC BLACK",3964,5864.28,0,0.00
2688,"CLASSIC FRENCH STYLE BASKET BROWN",1216,5186.44,0,0.00
3349,"ZINC HEARTS PLANT POT HOLDER",1164,3262.36,0,0.00
3353,"ZINC PLANT POT HOLDER",1164,3262.36,0,0.00
3602,"WRAP RED DOILEY",9920,4102.40,0,0.00
3663,"WRAP RED VINTAGE DOILY",9920,4102.40,0,0.00
3591,"WRAP ALPHABET POSTER  ",7420,3052.40,0,0.00
3597,"WRAP BIRD GARDEN ",5220,2192.40,0,0.00
1774,"BLACK GEMSTONE NECKLACE 45CM",21,266.67,0,0.00
3265,"ANTIQUE IVORY WIRE BOWL SMALL",396,1005.80,0,0.00
3626,"Dotcomgiftshop Gift Voucher £100.00",4,333.32,0,0.00
3559,"BOX OF 6 MINI 50'S CRACKERS",14956,37067.36,0,0.00
2821,"COLOURFUL FLOWER FRUIT BOWL",68,208.80,0,0.00
3508,"T-LIGHT HOLDER SILVER HEART HANDLE",796,1598.84,0,0.00
3568,"VINTAGE CHRISTMAS BUNTING",11988,63333.24,0,0.00
2969,"WHITE VINTAGE CRYSTAL EARRINGS",40,154.80,0,0.00
3653,"SET 6 SCHOOL MILK BOTTLES IN CRATE",11380,53137.96,0,0.00
3497,"GLASS TWIST BON BON JAR",296,2301.00,0,0.00
3647,"IVORY WICKER HEART LARGE",8304,14283.04,0,0.00
2941,"CREAM CLIMBING HYDRANGA ART FLOWER",128,240.00,0,0.00
3045,"WHITE ALLIUM  ARTIFICIAL FLOWER",68,114.92,0,0.00
3215,"MARIE ANTOIENETT TRINKET BOX GOLD",1276,5020.40,0,0.00
3285,"MARIE ANTOINETTE TRINKET BOX GOLD",1276,5020.40,0,0.00
3624,"6 GIFT TAGS 50'S CHRISTMAS ",14972,13727.56,0,0.00
3634,"ROLL WRAP 50'S CHRISTMAS",14156,19522.60,0,0.00
3393,"STAR WREATH DECORATION WITH BELL",6732,8558.68,0,0.00
3631,"ROLL WRAP VINTAGE SPOT ",10884,13825.32,0,0.00
3628,"SET OF 12 FORK CANDLES",4996,14030.04,0,0.00
3664,"Adjust bad debt",4,44248.24,0,0.00
3665,"CRACKED GLAZE NECKLACE BROWN",8,56.56,0,0.00
3627," RED SPOT GIFT BAG LARGE",7292,8909.68,0,0.00
3632,"GIFT BAG LARGE SPOT ",7292,8909.68,0,0.00
3625,"RED SPOT PAPER GIFT BAG",9824,7851.32,0,0.00
3619,"SET 8 CANDLES VINTAGE DOILEY",4748,9184.60,0,0.00
3645,"SET 8 CANDLES VINTAGE DOILY",4748,9184.60,0,0.00
3659,"HANGING MINI COLOURED BOTTLES",13772,8950.84,0,0.00
3648,"DECORATIVE WICKER HEART LARGE",7112,12225.36,0,0.00
3651,"IVORY WICKER HEART SMALL",9084,5967.00,0,0.00
3396,"CHERUB HEART DECORATION GOLD",2952,2596.08,0,0.00
3616,"VINTAGE CHRISTMAS CAKE FRILL",10048,16215.52,0,0.00
3652,"IVORY WICKER HEART MEDIUM",8440,10886.80,0,0.00
2338,"CARDHOLDER GINGHAM CHRISTMAS TREE",1652,6037.64,0,0.00
3623,"6 GIFT TAGS VINTAGE CHRISTMAS ",16064,14070.08,0,0.00
3633,"ROLL WRAP 50'S RED CHRISTMAS ",7212,9851.80,0,0.00
3630,"ROLL WRAP VINTAGE CHRISTMAS",12924,17420.40,0,0.00
3411,"STAR T-LIGHT HOLDER WILLIE WINKIE",4732,8039.80,0,0.00
3656,"DECORATIVE WICKER HEART SMALL",6384,4249.12,0,0.00
3657,"HANGING CLEAR MINI BOTTLE",6936,4204.56,0,0.00
3690,"FILIGREE DIAMANTE CHAIN",4,49.92,0,0.00
3650,"DECORATIVE WICKER HEART MEDIUM",7216,9197.88,0,0.00
2097,"PLASMATRONIC LAMP",284,1785.80,0,0.00
3677,"HOT WATER BOTTLE KEEP CALM",23364,115370.20,0,0.00
323,"5 STRAND GLASS NECKLACE CRYSTAL",86,544.66,0,0.00
3681,"ICE CREAM BUBBLES",10752,8711.36,0,0.00
3679," 50'S CHRISTMAS GIFT BAG LARGE",7756,9494.52,0,0.00
3725,"GIFT BAG LARGE 50'S CHRISTMAS",7756,9494.52,0,0.00
3622,"GIFT BAG LARGE VINTAGE CHRISTMAS",7916,9469.56,0,0.00
3670,"VINTAGE CHRISTMAS GIFT BAG LARGE ",7916,9469.56,0,0.00
3684,"HANGING QUILTED PATCHWORK APPLES",5032,4434.32,0,0.00
3692,"PRETTY HANGING QUILTED HEARTS",5112,4360.08,0,0.00
3673,"50'S CHRISTMAS PAPER GIFT BAG",5408,4435.56,0,0.00
3621,"VINTAGE CHRISTMAS PAPER GIFT BAG",6432,5253.56,0,0.00
3672,"HOT STUFF HOT WATER BOTTLE",2380,8048.52,0,0.00
3700,"SET 10 CARDS XMAS CHOIR 17068",20,58.20,0,0.00
3699,"SET 10 CARD CHRISTMAS WELCOME 17112",32,93.12,0,0.00
3698,"SET 10 CARDS PERFECT POST 17090",40,99.60,0,0.00
3716,"GINGHAM RECIPE BOOK BOX",1864,10117.68,0,0.00
3707,"STOOL HOME SWEET HOME ",952,11492.32,0,0.00
3715,"ZINC BOX SIGN HOME",564,5515.00,0,0.00
3714,"STORAGE TIN HOME SWEET HOME",1100,2485.76,0,0.00
3599,"THE KING GIFT BAG 25x24x12cm",112,47.04,0,0.00
3682,"HAND WARMER RED LOVE HEART",16108,35766.44,0,0.00
3708,"FOOT STOOL HOME SWEET HOME ",1956,20390.60,0,0.00
3704,"POSTE FRANCE CUSHION COVER",1752,7555.60,0,0.00
3706,"HOME SWEET HOME CUSHION COVER ",3228,12921.64,0,0.00
1464,"COLUMBIAN CANDLE RECTANGLE",186,261.54,0,0.00
3732,"SET 10 CARDS OUT OF ORDER 17216",44,109.56,0,0.00
3731,"SET 10 CARDS 12 DAYS WRAP  17058",104,346.32,0,0.00
3696,"PACK OF 12 PAISLEY PARK TISSUES ",7372,3364.04,0,0.00
3705,"SET OF 2 TRAYS HOME SWEET HOME",1068,10917.32,0,0.00
3702,"BUTTERFLY CUSHION COVER",2648,11122.12,0,0.00
3713,"LA JARDIN BOTANIQUE CUSHION COVER",2648,11122.12,0,0.00
3768,"LE JARDIN BOTANIQUE CUSHION COVER",2648,11122.12,0,0.00
3703,"BELLE JARDINIERE CUSHION COVER",3044,13223.32,0,0.00
3694,"PACK OF 12 VINTAGE CHRISTMAS TISSUE",12204,5558.36,0,0.00
3718,"HOME SWEET HOME KEY HOLDER",1828,9715.64,0,0.00
3724,"LETTER HOLDER HOME SWEET HOME",2504,8831.44,0,0.00
3710,"HOME SWEET HOME HANGING HEART",7688,7009.40,0,0.00
3738,"SET 10 CARDS SCOTTIE DOG 17211",36,89.64,0,0.00
3743,"SET 10 CARDS JINGLE BELLS 16957",32,79.68,0,0.00
3742,"SET 10 XMAS CARDS & BADGES 17070",44,109.56,0,0.00
3726,"METAL SIGN DROP YOUR PANTS",5108,13800.84,0,0.00
3741,"PANTRY HOOK BALLOON WHISK ",852,1911.56,0,0.00
3734,"BATHROOM HOOK",584,630.00,0,0.00
3737,"PHOTO FRAME LINEN AND LACE LARGE",860,3206.72,0,0.00
3717,"HOME SWEET HOME BLACKBOARD",4044,18247.04,0,0.00
3660,"RUSTIC STRAWBERRY JAMPOT SMALL",1848,2963.76,0,0.00
3666,"RUSTIC STRAWBERRY JAM POT SMALL",1848,2963.76,0,0.00
3641,"RUSTIC STRAWBERRY JAMPOT LARGE ",1596,3264.16,0,0.00
3669,"RUSTIC STRAWBERRY JAM POT LARGE ",1596,3264.16,0,0.00
1990,"PAPERWEIGHT SAVE THE PLANET",1352,2566.20,0,0.00
3748,"3 RAFFIA RIBBONS VINTAGE CHRISTMAS",3308,2939.16,0,0.00
3747,"PANTRY HOOK SPATULA",648,1413.44,0,0.00
3729,"SHELF WITH 4 HOOKS HOME SWEET HOME",1844,9637.36,0,0.00
3759,"SET 10 CARDS RED RIDING HOOD 17214",160,398.40,0,0.00
3719,"HOME SWEET HOME 2 DRAWER CABINET",1016,5285.52,0,0.00
3674,"LOVE HOT WATER BOTTLE",9544,53979.88,0,0.00
3760,"SET 10 CARDS HATS & STOCKINGS 17081",32,53.12,0,0.00
3750,"HOME SWEET HOME BOTTLE ",1896,4183.20,0,0.00
3234,"EDWARDIAN PHOTO FRAME",360,2274.84,0,0.00
3711," TRELLIS COAT RACK",908,4474.44,0,0.00
3720,"PACK OF 12 RED APPLE TISSUES",4880,1861.44,0,0.00
3523,"SET OF 4 SANTA PLACE SETTINGS",4808,6127.80,0,0.00
3751,"3 RAFFIA RIBBONS 50'S CHRISTMAS ",8420,7568.28,0,0.00
3695,"PACK OF 12 50'S CHRISTMAS TISSUES",16012,7369.68,0,0.00
3709,"PACK OF 12 DOLLY GIRL TISSUES",5416,2374.48,0,0.00
3722,"PACK OF 12 VINTAGE DOILY TISSUES",9376,3934.00,0,0.00
3781,"PACK OF 12 DOILEY TISSUES",9376,3934.00,0,0.00
3755,"EMBOSSED HEART TRINKET BOX",1000,2222.36,0,0.00
3764,"SET 10 CARDS MAGICAL TREE 17086",16,53.28,0,0.00
3763,"SET 6 CARDS SPARKLY REINDEER 17262",36,179.64,0,0.00
3745,"WOODLAND BUNNIES LOLLY MAKERS",2608,5954.60,0,0.00
3749,"LAVENDER TOILETTE BOTTLE",2232,4672.32,0,0.00
3740,"RUSTIC MIRROR WITH LACE HEART",1836,9419.48,0,0.00
3728,"SPACEBOY ROCKET LOLLY MAKERS",2668,5941.72,0,0.00
3756,"WOODLAND MINI BACKPACK",3300,13794.76,0,0.00
3881,"WOODLAND MINI RUCKSACK ",3300,13794.76,0,0.00
3754,"SPACEBOY MINI BACKPACK",4488,19122.16,0,0.00
3804,"SPACEBOY MINI RUCKSACK",4488,19122.16,0,0.00
3727,"HEART MIRROR ANTIQUE WHITE",1432,9419.20,0,0.00
2964,"MADRAS NOTEBOOK MEDIUM",3676,2838.64,0,0.00
3746,"PANTRY 3 HOOK ROLLING PIN HANGER",876,3507.60,0,0.00
3736,"VINTAGE COFFEE GRINDER BOX",708,3716.44,0,0.00
3929,"DECROTIVEVINTAGE COFFEE GRINDER BOX",708,3716.44,0,0.00
3968,"DECORATIVE VINTAGE COFFEE  BOX",708,3716.44,0,0.00
3712,"HANGING HEART BONHEUR",2440,2155.00,0,0.00
3733,"HOME SWEET HOME HOOK",1312,1648.72,0,0.00
3683,"NATURAL HANGING QUILTED HEARTS ",5816,4701.52,0,0.00
3770,"SET 10 CARDS DRESSING UP 17077",96,239.04,0,0.00
3801,"SET 10 CARD PERFECT NATIVITY 17089",16,39.84,0,0.00
3723,"HOME SWEEET HOME 3 PEG HANGER ",1188,4604.12,0,0.00
3735,"HOME SWEET HOME 3 PEG HANGER ",1188,4604.12,0,0.00
3721,"PACK OF 12 VINTAGE LEAF TISSUES ",6036,2271.80,0,0.00
3765,"PANTRY CHOPPING BOARD",4616,23474.00,0,0.00
1101,"CHRISTMAS GARLAND STARS,TREES",737,2615.07,0,0.00
3807,"SET 10 CARDS CHRISTMAS ROBIN 17095",12,24.96,0,0.00
3791,"SET 36 COLOUR PENCILS DOLLY GIRL",5564,7011.16,0,0.00
3776,"SET 36 COLOUR PENCILS SPACEBOY ",6848,9254.12,0,0.00
3761,"CHRISTMAS HANGING SNOWFLAKE",1960,1723.44,0,0.00
3810,"SET 10 CARDS CHEERFUL ROBIN 17065",60,124.80,0,0.00
3809,"SET 10 CARDS SNOWY SNOWDROPS  17100",32,79.68,0,0.00
3796,"MINI PLAYING CARDS GYMKHANA",10088,4476.88,0,0.00
3774,"SET 12 COLOUR PENCILS SPACEBOY ",13140,9983.00,0,0.00
3773,"SET 12 COLOURING PENCILS DOILY",9012,6682.20,0,0.00
3780,"SET 12 COLOUR PENCILS DOILEY",9012,6682.20,0,0.00
3880,"SET 12 COLOURING PENCILS DOILEY",9012,6682.20,0,0.00
3783,"SET 12 COLOUR PENCILS LOVE LONDON",7436,5857.52,0,0.00
1763,"CINNAMON SCENTED VOTIVE CANDLE",5176,1339.76,0,0.00
3815,"SET 10 CARDS FILIGREE BAUBLE 16961",16,39.84,0,0.00
3814,"SET 10 CARDS ROBIN WATERPUMP  17096",8,23.28,0,0.00
3777,"MINI PLAYING CARDS SPACEBOY ",10988,4556.80,0,0.00
3782,"VINTAGE DOILY TRAVEL SEWING KIT",15880,34038.72,0,0.00
3789,"SET 12 COLOUR PENCILS DOLLY GIRL ",9528,6726.00,0,0.00
3369,"HEART SHAPED HOLLY WREATH",3800,15998.00,0,0.00
3753,"DOLLY GIRL MINI BACKPACK",3004,12168.76,0,0.00
3803,"DOLLY GIRL MINI RUCKSACK",3004,12168.76,0,0.00
3797,"MINI PLAYING CARDS DOLLY GIRL ",10524,4660.52,0,0.00
3799,"MINI PLAYING CARDS BUFFALO BILL ",11536,4626.04,0,0.00
3778,"PLAYING CARDS VINTAGE DOILEY ",2856,3585.64,0,0.00
3805,"PLAYING CARDS VINTAGE DOILY ",2856,3585.64,0,0.00
3779,"SET 36 COLOUR PENCILS DOILEY",6220,8631.40,0,0.00
3788,"SET 36 COLOURING PENCILS DOILY",6220,8631.40,0,0.00
3879,"SET 36 COLOURING PENCILS DOILEY",6220,8631.40,0,0.00
3530,"CANDLE HOLDER SILVER MADELINE",784,1300.64,0,0.00
3784,"SET 36 COLOUR PENCILS LOVE LONDON",4420,6324.24,0,0.00
3165,"NEW BAROQUE B'FLY NECKLACE PINK",8,67.28,0,0.00
3812,"EMBROIDERED RIBBON REEL CLAIRE",896,3169.24,0,0.00
3752," I LOVE LONDON MINI BACKPACK",1560,6529.28,0,0.00
3878," I LOVE LONDON MINI RUCKSACK",1560,6529.28,0,0.00
3826,"SET 10 CARDS CHRISTMAS TREE 16955",20,66.60,0,0.00
3835,"WALL ART LOVES' SECRET ",988,4911.80,0,0.00
3883,"WALL ART , LOVES' SECRET ",988,4911.80,0,0.00
3834,"WALL ART WORK REST AND PLAY  ",840,3606.32,0,0.00
3833,"BUFFALO BILL WALL ART ",2332,7470.28,0,0.00
3856,"WALL ART BUFFALO BILL ",2332,7470.28,0,0.00
3798,"MINI PLAYING CARDS FUN FAIR ",4260,1810.88,0,0.00
3813,"VINTAGE DOILY DELUXE SEWING KIT ",3252,21511.24,0,0.00
3758,"CHAMBRE HOOK",528,738.72,0,0.00
3671,"HOT WATER BOTTLE SEX BOMB",1812,7974.40,0,0.00
3862,"SET 10 CARDS DINKY TREE 17076",172,428.28,0,0.00
3861,"SET 10 MINI SANTA & SNOWMAN  17087",16,26.56,0,0.00
3832,"WALL ART CLASSIC PUDDINGS ",3488,27295.64,0,0.00
3885,"WALL ART ,PUDDINGS ",3488,27295.64,0,0.00
3831,"STOP FOR TEA WALL ART",5552,34459.40,0,0.00
3858,"WALL ART STOP FOR TEA ",5552,34459.40,0,0.00
3840,"SPACEBOY WALL ART",1916,6017.96,0,0.00
3860,"WALL ART SPACEBOY",1916,6017.96,0,0.00
3837,"DOG LICENCE WALL ART",4048,24085.60,0,0.00
3859,"WALL ART DOG LICENCE ",4048,24085.60,0,0.00
3794,"EMBROIDERED RIBBON REEL SALLY ",1912,3909.56,0,0.00
3827," NINE DRAWER OFFICE TIDY",236,3637.48,0,0.00
3846,"WALL ART BIG LOVE ",3916,22236.44,0,0.00
3841,"KEEP CALM WALL ART ",4948,28076.04,0,0.00
3854,"WALL ART KEEP CALM ",4948,28076.04,0,0.00
3839,"70'S ALPHABET WALL ART",2024,15200.64,0,0.00
3864,"WALL ART 70'S ALPHABET ",2024,15200.64,0,0.00
3847,"ANIMALS AND NATURE WALL ART",1684,5729.24,0,0.00
3867,"WALL ART ANIMALS AND NATURE ",1684,5729.24,0,0.00
3811,"EMBROIDERED RIBBON REEL SOPHIE  ",1188,4249.40,0,0.00
3793,"EMBROIDERED RIBBON REEL DAISY ",2316,4659.92,0,0.00
3820,"HEART TRELLISTRIPLE T-LIGHT HOLDER",740,2189.40,0,0.00
3869,"HEART TRELLIS TRIPLE T-LIGHT HOLDER",740,2189.40,0,0.00
3828,"CARD HOLDER LOVE BIRD LARGE ",928,5842.00,0,0.00
1500,"BLACK GEMSTONE BRACELET",18,137.82,0,0.00
3844,"CAT AND BIRD WALL ART",1652,3173.48,0,0.00
3870,"WALL ART CAT AND BIRD ",1652,3173.48,0,0.00
3877,"SET 10 CARDS CHRISTMAS HOLLY  17259",12,49.92,0,0.00
3876,"SET 10 CARDS POINSETTIA 17093",16,39.84,0,0.00
3875,"SET 10 CARDS 12 DAYS OF XMAS 17059",16,46.56,0,0.00
3830,"BICYCLE SAFTEY WALL ART",5316,33879.96,0,0.00
3855,"WALL ART BICYCLE SAFTEY ",5316,33879.96,0,0.00
3873,"WALL ART BICYCLE SAFETY",5316,33879.96,0,0.00
3792,"EMBROIDERED RIBBON REEL ROSIE",2004,3909.28,0,0.00
3790,"PLAYING CARDS I LOVE LONDON ",4828,6640.16,0,0.00
3775,"PLAYING CARDS JUBILEE UNION JACK",7736,11430.56,0,0.00
3772,"PLAYING CARDS KEEP CALM & CARRY ON",14584,19457.20,0,0.00
3584,"VINTAGE CHRISTMAS TABLECLOTH",1636,20151.84,0,0.00
3481,"CROCHET DOG KEYRING",52,85.80,0,0.00
2124,"SMOKEY GREY COLOUR D.O.F. GLASS",3324,1173.24,0,0.00
3816,"SMOKEY GREY COLOUR GLASS",3324,1173.24,0,0.00
3886,"SET 10 MINICARDS CUTE SNOWMAN 17071",20,33.20,0,0.00
3853,"I LOVE LONDON WALL ART",444,2324.52,0,0.00
3863,"WALL ART I LOVE LONDON ",444,2324.52,0,0.00
3842,"WALL ART ONLY ONE PERSON ",4248,17863.88,0,0.00
3884,"WALL ART,ONLY ONE PERSON ",4248,17863.88,0,0.00
3872,"KEY RING BASEBALL BOOT UNION JACK",7292,8881.48,0,0.00
3824,"SIX DRAWER OFFICE TIDY",264,2506.96,0,0.00
3822,"POPPY FIELDS CHOPPING BOARD",372,2004.92,0,0.00
3825,"VEGETABLE GARDEN CHOPPING BOARD",312,1569.36,0,0.00
2970,"WHITE VINT ART DECO CRYSTAL NECKLAC",48,408.00,0,0.00
2918,"PINK HEART OF GLASS BRACELET",60,356.48,0,0.00
3850,"VILLAGE SHOW WALL ART",2504,13768.52,0,0.00
3857,"WALL ART VILLAGE SHOW ",2504,13768.52,0,0.00
3845,"TREASURE AHOY WALL ART",1440,4695.24,0,0.00
3899,"WALL ART TREASURE AHOY ",1440,4695.24,0,0.00
3836,"DOG AND BALL WALL ART",1416,2909.76,0,0.00
3882,"WALL ART DOG AND BALL ",1416,2909.76,0,0.00
3260,"WRAP SUMMER ROSE DESIGN",408,171.36,0,0.00
3900,"S/4 BLACK DISCO PARTITION PANEL",12,99.48,0,0.00
3852,"WALL ART THE MAGIC FOREST ",600,3788.24,0,0.00
3895,"WALL ART , THE MAGIC FOREST ",600,3788.24,0,0.00
3843,"WALL ART VINTAGE HEART",1328,5337.96,0,0.00
3829,"HORSE & PONY WALL ART",1924,6230.52,0,0.00
3866,"WALL ART HORSE & PONY ",1924,6230.52,0,0.00
3823,"RED APPLES CHOPPING BOARD   ",620,3140.68,0,0.00
3554,"GIANT 50'S CHRISTMAS CRACKER",10672,28288.64,0,0.00
3590,"ORANGE PENDANT TRIPLE SHELL NECKLAC",20,99.00,0,0.00
2968,"BLACK VINTAGE  CRYSTAL EARRINGS",48,180.00,0,0.00
3901,"BLACK VINT ART DEC CRYSTAL BRACELET",8,54.00,0,0.00
3520,"CHRISTMAS TREE HANGING GOLD",3196,2874.12,0,0.00
3848,"HANGING  BUTTERFLY T-LIGHT HOLDER",5360,6605.44,0,0.00
3787,"EMBROIDERED RIBBON REEL REBECCA ",1336,3985.52,0,0.00
3800,"EMBROIDERED RIBBON REEL SUSIE ",2264,4457.04,0,0.00
3786,"EMBROIDERED RIBBON REEL EMILY ",2292,5024.68,0,0.00
3904,"MILK MAIDS MUG ",876,1574.36,0,0.00
3905,"EGG CUP MILKMAID INGRID",2576,3365.24,0,0.00
3817,"SWEETHEART BIRD HOUSE",3428,12330.84,0,0.00
3914,"SET 10 CARD KRAFT REINDEER 17084",80,199.20,0,0.00
3819,"CARD HOLDER LOVE BIRD SMALL",1328,5420.96,0,0.00
3923,"EGG CUP MILKMAID HEIDI",3532,4637.72,0,0.00
3916,"EGG CUP MILKMAID HELGA ",1640,2345.24,0,0.00
3920,"LARGE PARLOUR PICTURE FRAME",452,2219.32,0,0.00
4003,"LARGE PARLOUR FRAME",452,2219.32,0,0.00
3902,"BOX OF 6 CHRISTMAS CAKE DECORATIONS",7500,29424.72,0,0.00
3364,"ANTIQUE SILVER BAUBLE LAMP  ",1524,14540.92,0,0.00
3275,"PAPER LANTERN 9 POINT HOLLY STAR 40",324,2174.04,0,0.00
3287,"PAPER LANTERN 9 POINT HOLLY STAR L",324,2174.04,0,0.00
3865,"KEY RING BASEBALL BOOT ASSORTED ",6524,8178.32,0,0.00
3911,"HEART MINI PORTRAIT FRAME",2072,4087.04,0,0.00
3903,"HENRIETTA HEN MUG ",1224,2138.64,0,0.00
639,"ASSORTED COLOUR LIZARD SUCTION HOOK",4020,1590.48,0,0.00
3910,"OVAL  MINI PORTRAIT FRAME",1296,2526.32,0,0.00
3936,"MINI LIGHTS WOODLAND MUSHROOMS",7200,26906.56,0,0.00
3849,"DOLLY GIRL WALL ART",2548,8047.96,0,0.00
3874,"WALL ART DOLLY GIRL ",2548,8047.96,0,0.00
3959,"SET 10 CARDS WISHING TREE 17116",36,104.76,0,0.00
3922,"EGG CUP HENRIETTA HEN CREAM ",2520,3150.08,0,0.00
3907,"EGG CUP HENRIETTA HEN PINK",844,1166.32,0,0.00
3949,"BOTANICAL GARDENS WALL CLOCK ",1048,23375.68,0,0.00
3947,"ROCOCO WALL MIRROR WHITE",320,6428.16,0,0.00
3951,"ROCOCO WALL MIROR",320,6428.16,0,0.00
3931,"LANDMARK FRAME LONDON BRIDGE ",1672,18965.48,0,0.00
3838,"WALL ART GARDEN HAVEN ",860,3994.56,0,0.00
3948,"SET 12 VINTAGE DOILY CHALK ",5260,2349.96,0,0.00
3925,"WIRE EGG BASKET ",456,3520.92,0,0.00
3513,"TREE T-LIGHT HOLDER WILLIE WINKIE",1456,2248.88,0,0.00
3955,"TRADTIONAL ALPHABET STAMP SET",3844,19009.24,0,0.00
3934,"LANDMARK FRAME BAKER STREET ",1400,15721.08,0,0.00
3974,"SET 10 CARD SNOWMAN 16965",20,49.80,0,0.00
3973,"SET 10 CHRISTMAS CARDS HOHOHO 16956",36,89.64,0,0.00
3972,"SET 10 CARDS PRINTED GRAPHIC 17219",16,39.84,0,0.00
3952,"TRADITIONAL PICK UP STICKS GAME ",11128,19777.48,0,0.00
3938,"GARLAND, VINTAGE BELLS",3652,10836.92,0,0.00
3950,"VINTAGE BELLS GARLAND",3652,10836.92,0,0.00
3982,"SET 10 CARDS CHRISTMAS BAUBLE 16954",4,13.32,0,0.00
3981,"SET 10 CARDS WORLD CHILDREN 17067",12,29.88,0,0.00
3980,"SET 10 CARDS TRIANGLE ICONS  17220",4,11.64,0,0.00
3962,"LUNCH BAG PAISLEY PARK  ",13580,22055.32,0,0.00
3961,"VINTAGE DOILY JUMBO BAG RED ",19260,40933.80,0,0.00
